#Types Before Cut: 11091
#Types After Cut: 9694
#Search Hits: 0
730	5	13.175	читает
731	5	13.175	читал
732	5	13.175	шестьдесят
733	5	13.175	штука
734	5	13.175	эд
735	38	13.121	достаточно
736	7	13.040	взяла
737	7	13.040	готовили
738	7	13.040	женщины
739	7	13.040	лагеря
740	7	13.040	понравились
741	7	13.040	ходил
742	14	13.036	главное
743	17	12.940	начал
744	13	12.721	юлия
745	8	12.319	купила
746	8	12.319	маленькие
747	8	12.319	ходят
748	18	12.298	сильно
749	11	12.227	город
750	11	12.227	писала
751	11	12.227	утром
752	10	12.092	народ
753	9	12.089	ан
754	9	12.089	видел
755	9	12.089	пару
756	9	12.089	ушли
757	14	11.712	вся
758	24	11.660	шесть
759	16	11.398	наш
760	13	11.332	месте
761	13	11.332	море
762	13	11.332	пойти
763	35	11.165	этим
764	48	11.089	хотя
765	21	10.990	кого
766	12	10.976	плохо
767	15	10.957	семьи
768	45	10.696	эту
769	6	10.692	автобус
770	6	10.692	всяких
771	6	10.692	думали
772	6	10.692	закончила
773	6	10.692	знаем
774	6	10.692	играли
775	6	10.692	ка
776	6	10.692	лагерь
777	6	10.692	мужчина
778	6	10.692	написала
779	6	10.692	носили
780	6	10.692	поговорим
781	6	10.692	рассказывать
782	6	10.692	русские
783	6	10.692	свет
784	6	10.692	семью
785	6	10.692	скажу
786	6	10.692	слава
787	6	10.692	страшно
788	6	10.692	судить
789	6	10.692	ушел
790	11	10.651	тысячи
791	4	10.540	apro
792	4	10.540	class
793	4	10.540	glass
794	4	10.540	mixed
795	4	10.540	note
796	4	10.540	pl
797	4	10.540	spro
798	4	10.540	tor
799	4	10.540	барашков
800	4	10.540	бассейн
801	4	10.540	беззеркалки
802	4	10.540	белорусским
803	4	10.540	белые
804	4	10.540	братьях
805	4	10.540	буква
806	4	10.540	вай
807	4	10.540	венеру
808	4	10.540	верю
809	4	10.540	веселая
810	4	10.540	витя
811	4	10.540	встретилась
812	4	10.540	всякое
813	4	10.540	всём
814	4	10.540	вышки
815	4	10.540	гитара
816	4	10.540	гитаре
817	4	10.540	гкчп
818	4	10.540	глазами
819	4	10.540	голова
820	4	10.540	голове
821	4	10.540	гриша
822	4	10.540	громкоговорителя
823	4	10.540	грусти
824	4	10.540	гуляют
825	4	10.540	даша
826	4	10.540	девочку
827	4	10.540	девятый
